"","date","ws1","ws2","ws3","ws4","ws5","ws6","ws7","ws8","ws9","ws10","ws11","ws12","ws13","ws14","ws15","ws16","ws17","ws18","ws19","ws20","ws21","ws22","ws23","ws24","ws25","ws26"
"20",2005-01-20,31.6666666666667,32.5833333333333,36.3333333333333,35.0833333333333,38.9583333333333,32.6666666666667,38.1666666666667,37.75,32.7916666666667,37.375,34.5833333333333,40.6666666666667,30.0833333333333,36.75,33.875,38.5,33.875,39.2083333333333,34.875,39.375,35.6666666666667,38.5,38.0833333333333,33.375,37.6666666666667,37.2083333333333
"21",2005-01-21,36.7916666666667,31.0833333333333,39.0833333333333,40.2083333333333,40.4166666666667,30.5,34.375,39.6666666666667,27.875,33.3333333333333,31.0833333333333,42.2083333333333,32.6666666666667,35.9583333333333,29.9166666666667,36.5,31.2916666666667,38,39.0416666666667,35.75,35.5,34,35.8333333333333,29.2083333333333,30.9166666666667,35.5416666666667
"22",2005-01-22,32.875,28.5833333333333,31.3333333333333,30.5,43.625,31.9166666666667,37.375,40,28.6666666666667,32.125,29.375,34.125,28.625,30.875,27.0416666666667,44.4166666666667,28.5416666666667,43.5,33.2916666666667,43.6666666666667,30.7083333333333,31.6666666666667,39.4166666666667,30.9583333333333,32.6666666666667,32.4583333333333
"23",2005-01-23,27.9583333333333,25.5,15.625,22.625,32.7916666666667,24.75,27.9583333333333,32.0416666666667,13.7083333333333,27,20.75,23.5416666666667,21.9166666666667,21.7916666666667,22.625,28.375,23.125,30.3333333333333,24.625,30.0416666666667,20.4166666666667,21.5833333333333,28.8333333333333,23.2083333333333,28.2083333333333,27
"24",2005-01-24,24.4166666666667,27,25.875,29.375,31.875,26,29.1666666666667,32.625,27.8333333333333,28.9583333333333,27.0416666666667,31.5833333333333,25.9166666666667,28.5,26.375,29.0833333333333,26.8333333333333,30.25,28.125,30.9166666666667,20.6666666666667,26.5,29.2083333333333,26.7916666666667,29.7916666666667,28.7083333333333
"25",2005-01-25,34.5,35.25,39.9166666666667,40.8333333333333,41.7916666666667,33.75,36.7916666666667,42.375,38.4166666666667,39.75,39.875,43.7916666666667,38.5,42.5833333333333,38.25,36.9166666666667,37.2916666666667,39.7083333333333,39.9583333333333,38.5416666666667,39.9166666666667,35.7083333333333,37.875,34.4583333333333,40.8333333333333,39.2083333333333
"26",2005-01-26,48.375,45.5416666666667,46.4166666666667,51.9166666666667,51.25,45.0416666666667,45.125,51.8333333333333,41.6666666666667,47.8333333333333,48,54.5833333333333,47.125,49.3333333333333,46.25,46.0416666666667,46.5416666666667,48.9583333333333,50.0833333333333,47,47.5833333333333,48.7916666666667,48.1666666666667,41.9583333333333,47.9166666666667,49.6666666666667
"27",2005-01-27,39.875,32.7916666666667,36.125,40.625,43.0833333333333,29.625,36.5,42.25,35.9166666666667,37,36.125,42.3333333333333,36,39.5416666666667,33.75,33.9583333333333,35.75,40.5416666666667,41,36,39.5833333333333,39.25,39.0833333333333,27.5416666666667,36,38.1666666666667
"28",2005-01-28,29.4166666666667,24.2916666666667,28,29.6666666666667,31.125,23.5,25.625,30.5,27.625,24.9583333333333,24.4583333333333,30.875,24.625,27,24.4583333333333,31.4583333333333,24.8333333333333,27.5833333333333,29,27.1666666666667,27.375,28.1666666666667,27.0416666666667,23,26.2916666666667,27.0833333333333
"29",2005-01-29,29.5416666666667,30.4166666666667,26.3333333333333,27.5833333333333,35.5416666666667,33.0416666666667,34.2916666666667,34.6666666666667,23.0833333333333,31.1666666666667,24.3333333333333,27.75,25.75,25.875,27.5833333333333,38.1666666666667,26.8333333333333,36.125,27.2083333333333,36.9166666666667,25.875,27.0416666666667,35.2916666666667,30.7083333333333,33,29.2916666666667
"30",2005-01-30,31.5,35.875,36,34.6666666666667,42.5,37.75,40.2916666666667,41.75,26.5416666666667,37.0416666666667,35.25,34.9583333333333,33.875,35.7916666666667,32.0833333333333,42.7083333333333,33.0833333333333,44.7916666666667,35.5,44.875,33.7916666666667,29,42.4583333333333,34.8333333333333,38.5416666666667,37.5833333333333
"31",2005-01-31,38.125,36.875,37.3333333333333,39.625,41,36.2916666666667,38.4583333333333,40.9583333333333,31.4166666666667,38.0416666666667,34.625,41.5833333333333,34.5416666666667,39.0833333333333,33.875,37.625,35.3333333333333,40.25,37.75,38.7916666666667,38.5833333333333,38.2916666666667,39,33.75,38.75,36.8333333333333
"32",2005-02-01,38.25,36.2083333333333,35,36.2083333333333,41,37.2083333333333,37.6666666666667,40.4583333333333,32.9166666666667,37.7916666666667,31.9166666666667,39.3333333333333,31.2916666666667,34.4583333333333,33.6666666666667,40.125,34.4583333333333,39.8333333333333,35.5833333333333,40.375,34.5416666666667,35.4583333333333,38.5,35.2083333333333,38.625,36.25
"33",2005-02-02,37.25,36.375,31.75,33.3333333333333,42.1666666666667,36.5833333333333,39.3333333333333,41.4166666666667,28.5416666666667,39.125,34.7083333333333,35.6666666666667,32.875,32.7083333333333,35.6666666666667,40.625,36.9583333333333,42,34.2916666666667,41.0416666666667,32.125,37.5416666666667,40.5833333333333,34.5833333333333,38.875,37.5
"34",2005-02-03,35.2083333333333,34.6666666666667,35.5833333333333,34.5416666666667,39.8333333333333,35.2916666666667,38.125,40.3333333333333,35.6666666666667,36.375,33.4166666666667,37.3333333333333,34.625,35.125,32.875,40.0833333333333,34.5416666666667,39.625,34.9583333333333,40.2083333333333,34.75,37.75,38.2916666666667,33.625,37.375,37.4583333333333
"35",2005-02-04,35.875,40.5416666666667,39.3333333333333,41.25,42.4166666666667,37.5833333333333,41,42.6666666666667,39.0416666666667,41.9583333333333,42.2083333333333,42.875,39.3333333333333,40.4166666666667,37.2916666666667,38.4583333333333,39.8333333333333,43.0416666666667,40.2916666666667,41.25,39.8333333333333,44.5,42.0416666666667,36.6666666666667,42.0833333333333,40.1666666666667
"36",2005-02-05,41.5833333333333,43.75,40.9583333333333,46.0416666666667,49.1666666666667,41.7916666666667,44.75,46.4166666666667,45.5416666666667,45.375,46.2916666666667,47.2083333333333,41.4583333333333,45.2916666666667,43.9166666666667,40.125,45.9583333333333,45.25,43.6666666666667,42.9166666666667,42.375,49.25,45.5833333333333,40.1666666666667,46.625,45.75
"37",2005-02-06,46.1666666666667,44.2916666666667,39.9583333333333,47.1666666666667,50.7916666666667,43.1666666666667,45.5833333333333,50.0416666666667,45.625,46.2083333333333,46.3333333333333,48.375,43.1666666666667,44.9166666666667,44.7916666666667,42.625,46.5833333333333,47,43.9166666666667,46.2916666666667,42.4583333333333,45.375,47.0416666666667,39.8333333333333,46.4583333333333,44.4583333333333
"38",2005-02-07,48.625,43.4583333333333,41.9583333333333,49.4583333333333,51,39.75,41.2083333333333,51.2083333333333,47.5416666666667,47.8333333333333,49.0833333333333,49.8333333333333,46.1666666666667,47.2083333333333,48.1666666666667,42.4166666666667,48.9583333333333,44.625,46,41.8333333333333,43.5416666666667,49.8333333333333,43.4166666666667,35.25,47.0416666666667,46.5
"39",2005-02-08,51.125,49.3333333333333,51.75,55.2916666666667,53.9583333333333,44.2083333333333,48.5416666666667,55.125,53,52,56,56.875,53.8333333333333,55.125,54.7916666666667,41.5833333333333,54.4166666666667,51.9166666666667,54.9583333333333,42.9583333333333,52,56.75,49.3333333333333,47,52.4166666666667,54.375
"40",2005-02-09,55.625,57.75,48.0833333333333,56.25,58.4166666666667,55.0416666666667,56.9166666666667,58.2916666666667,51.4583333333333,57.8333333333333,54.125,55.6666666666667,54.625,51.5833333333333,54.5,48.4166666666667,57.2916666666667,56.6666666666667,55.4583333333333,53.3333333333333,49.625,53.375,57.0833333333333,54.7083333333333,59.0833333333333,56.7916666666667
"41",2005-02-10,47.2916666666667,49.2083333333333,34,44.0833333333333,53.2916666666667,48.625,51.4166666666667,53.5833333333333,33.0416666666667,50.375,41.9166666666667,42.2916666666667,42.875,40.4583333333333,45.9166666666667,46.4583333333333,46.25,52.7083333333333,43.75,51.2916666666667,39.5,41.7916666666667,51.9166666666667,47.0833333333333,51.375,49.25
"42",2005-02-11,36.9583333333333,37.0833333333333,30.375,35.4583333333333,41.0416666666667,36.8333333333333,37.375,41,27.8333333333333,37.7083333333333,33.5416666666667,37.0416666666667,34.2916666666667,34.2083333333333,35.75,39.5416666666667,34.5833333333333,39.25,35.2916666666667,39.3333333333333,33.0416666666667,35.625,37.2916666666667,37.2916666666667,39.4166666666667,37.875
"43",2005-02-12,41.1666666666667,41.1666666666667,43.1666666666667,44.6666666666667,46.1666666666667,40.7083333333333,42.7083333333333,46.25,43.625,43.5,42.75,43.625,41.3333333333333,47.0416666666667,41.625,43.8333333333333,42.125,44.2916666666667,41.9166666666667,43.75,45.4583333333333,40.5416666666667,43.2083333333333,41.5833333333333,45.5833333333333,44.625
"44",2005-02-13,46.4166666666667,46.5833333333333,37.0416666666667,46.3333333333333,51.9166666666667,44.0416666666667,47.4166666666667,54.875,41.4583333333333,52.4583333333333,47.5416666666667,45.2916666666667,45.375,43.875,50.875,48.25,49.1666666666667,50.7083333333333,43.9166666666667,50.7916666666667,41.25,45.4583333333333,49.0416666666667,42.5,51.4583333333333,50.5416666666667
"45",2005-02-14,49.3333333333333,52.4583333333333,41.75,50.375,57.375,51.5416666666667,54.7083333333333,58.0416666666667,46.25,52.8333333333333,49.4166666666667,46.9583333333333,49.9166666666667,45.2083333333333,48.9583333333333,56.1666666666667,50.0833333333333,57.2916666666667,49.4166666666667,56.25,43.4166666666667,47.25,55.2083333333333,50.375,53.7083333333333,53.5
"46",2005-02-15,53.0833333333333,55.7083333333333,45.25,51.1666666666667,57.5416666666667,53.125,52.5,58.375,51.5416666666667,56.3333333333333,51.25,49.5416666666667,50.75,49.375,52.7083333333333,53.2083333333333,52.4583333333333,54.4583333333333,50.9583333333333,53.7916666666667,48.1666666666667,47.8333333333333,53.0416666666667,53.8333333333333,57.9166666666667,55.3333333333333
"47",2005-02-16,54.9166666666667,56.375,49.4166666666667,58.625,60.625,53.9166666666667,57.2083333333333,60.8333333333333,48.8333333333333,57.125,56.0416666666667,58.0833333333333,55.9583333333333,55.75,55.375,55.5416666666667,56.2916666666667,58.875,58.25,53.8333333333333,54.375,52.9583333333333,58.4583333333333,53.625,59.25,58.875
"48",2005-02-17,46.1666666666667,44.2916666666667,36.9583333333333,44.5,51,43.9166666666667,47.2916666666667,51,36.5,48.3333333333333,41.0833333333333,45.0833333333333,40.7916666666667,42,41.4166666666667,44.625,41.875,49.6666666666667,44.25,46.7916666666667,39.3333333333333,42.4166666666667,47.625,42.625,48.0416666666667,47.2083333333333
"49",2005-02-18,40.375,35.2916666666667,34,39.875,40.625,34.3333333333333,36.6666666666667,41.5833333333333,31.9583333333333,37.5,36.5,40.9583333333333,34.3333333333333,38.3333333333333,35.4166666666667,39.5416666666667,35.8333333333333,38.4583333333333,40.9166666666667,39.4583333333333,36.9583333333333,37.2083333333333,36.9166666666667,35,37.1666666666667,37.4583333333333
"50",2005-02-19,39.5833333333333,34.5833333333333,38.0833333333333,44.5416666666667,44.0416666666667,34.4583333333333,38.0833333333333,44.25,39.9166666666667,38.2916666666667,39.25,45.9166666666667,39,43.9583333333333,36.7083333333333,37,37.625,40.0833333333333,41.375,39.7916666666667,43.75,40.2083333333333,38.3333333333333,32.125,39.5,39.875
"51",2005-02-20,45.0416666666667,39.7916666666667,39.4583333333333,45.4583333333333,49.7083333333333,40.5416666666667,46.9166666666667,50.6666666666667,37.7083333333333,39.9166666666667,42.3333333333333,44.3333333333333,42.5833333333333,41.25,38.9166666666667,47.5,42.5,49.75,44.4166666666667,49.2083333333333,39.4166666666667,42.125,48.5833333333333,39,45.3333333333333,45.9583333333333
"52",2005-02-21,49.0416666666667,52.9583333333333,49.5,49.9583333333333,58.75,54.25,57.625,59,39.1666666666667,49.0416666666667,49.625,50.0833333333333,49.0833333333333,47.7916666666667,50,52.75,51,59.4166666666667,50.2916666666667,55.75,45.125,46.8333333333333,59.125,53.75,58.25,53.9166666666667
"53",2005-02-22,51.7916666666667,49.2083333333333,53,55.8333333333333,59.0416666666667,46.875,51.5416666666667,60.0416666666667,52.875,53.125,53.3333333333333,56.625,50.5833333333333,56.625,47.75,46.4583333333333,52.125,55.9166666666667,53.75,50.625,54.0833333333333,55.1666666666667,55.3333333333333,42.8333333333333,53.875,55.0416666666667
"54",2005-02-23,56.375,46.875,52.5833333333333,55.2083333333333,57.9583333333333,42.5833333333333,47.4166666666667,57.2083333333333,49.5416666666667,51.375,49.875,57.1666666666667,48.5416666666667,52.8333333333333,47,44.3333333333333,49.125,52.4583333333333,51.375,47.875,52.5,53.25,51.25,42.0416666666667,50.125,54.625
"55",2005-02-24,39.5416666666667,38.3333333333333,43.5833333333333,41.4583333333333,45.7916666666667,41.5416666666667,45.125,44.4583333333333,39.2916666666667,41.0833333333333,36.7083333333333,45.9166666666667,36.75,40.4166666666667,35.5833333333333,49.9166666666667,37.125,46.4583333333333,41.875,48.75,39.75,39.4166666666667,46.1666666666667,39.2083333333333,43.2083333333333,40.3333333333333
"56",2005-02-25,37.0416666666667,32.2916666666667,40.0416666666667,41.5833333333333,40.0416666666667,35.3333333333333,36.3333333333333,39.375,37.4166666666667,35.3333333333333,37.125,43.2916666666667,36.1666666666667,40.2083333333333,32.7083333333333,39.0833333333333,33.4166666666667,38.5833333333333,40.75,38.5,39.4166666666667,40.4166666666667,37.375,33.7083333333333,36.5833333333333,36.7916666666667
"57",2005-02-26,39.875,35.4583333333333,40.5,41.875,42.2083333333333,38.0833333333333,38.0833333333333,41.875,42.8333333333333,37.8333333333333,39.75,43.0833333333333,38.75,41.0833333333333,36.4166666666667,38.3333333333333,37.0416666666667,40.625,40.2916666666667,40.3333333333333,39.875,41.625,42.75,36.4166666666667,37.9166666666667,38.375
"58",2005-02-27,41.875,37.75,36.875,43.5833333333333,45.5,38.5833333333333,40.7083333333333,44.2083333333333,38.125,39.5833333333333,39.4583333333333,42.3333333333333,39.5416666666667,39.2916666666667,37.7083333333333,42.9166666666667,38.5416666666667,44.375,41.125,43.5416666666667,37.9166666666667,40.5,44.0833333333333,37.625,41.4166666666667,39.75
"59",2005-02-28,37.5416666666667,39.5833333333333,35.625,38.3333333333333,44.5416666666667,43.875,48.2916666666667,44.4166666666667,35.5833333333333,40.75,33.375,40.0416666666667,34.8333333333333,35.5416666666667,32.5,49.125,34.7916666666667,47.2083333333333,38.4583333333333,50.7916666666667,35.1666666666667,36.625,47.6666666666667,40.125,43.4583333333333,40
"60",2005-03-01,38.7916666666667,39.375,29.4583333333333,37.5416666666667,45.375,39.6666666666667,43.75,45.6666666666667,25.8333333333333,41.8333333333333,34.5,36.0833333333333,34.9166666666667,33.4166666666667,35.75,45.5,36.2916666666667,45.2916666666667,36.0416666666667,45.8333333333333,33.625,35.2916666666667,46.4166666666667,38.125,43.4166666666667,41
"61",2005-03-02,35.2083333333333,36.4583333333333,30,35.5833333333333,40.0833333333333,36.1666666666667,38.5416666666667,41.125,24.7083333333333,38.1666666666667,33.9166666666667,36.5416666666667,33.7916666666667,33.9166666666667,34.5416666666667,40.1666666666667,34.875,39.75,36.7083333333333,39.9583333333333,33.0833333333333,34.375,40.875,36.4583333333333,39.5,37.4583333333333
"62",2005-03-03,36.625,34.7083333333333,35.4166666666667,39.5,40.6666666666667,34,37.3333333333333,41.2083333333333,34,37.4583333333333,35.875,40.375,34.5,39.875,33.9166666666667,38.9166666666667,33.5416666666667,40.0833333333333,37.5416666666667,39.8333333333333,37.75,38.125,38.9583333333333,35.25,37.9583333333333,36.0833333333333
"63",2005-03-04,39.4583333333333,38.7916666666667,38.75,44.0833333333333,45.7083333333333,38.2083333333333,40.3333333333333,46,40.625,39.5,41.8333333333333,46.1666666666667,40.4166666666667,43.4166666666667,39.375,41.7916666666667,40.9166666666667,43.0416666666667,43.625,41.7916666666667,40.5416666666667,41.9166666666667,40.8333333333333,38.625,41.875,42.25
"64",2005-03-05,46.9166666666667,41.3333333333333,45.4166666666667,53.0416666666667,53.7083333333333,41.5416666666667,49.75,54,43.5416666666667,45.875,45.6666666666667,53.0833333333333,48.375,50.5416666666667,40,48.0416666666667,44.875,52.9583333333333,52.7083333333333,50.0833333333333,49,49.8333333333333,50.5833333333333,39.0416666666667,48.75,49.625
"65",2005-03-06,48.3333333333333,45.0416666666667,45.5416666666667,47.7083333333333,47.3333333333333,42.7083333333333,45.0833333333333,48.0833333333333,46.0833333333333,44.4166666666667,47.5833333333333,49.5833333333333,44.625,49.7083333333333,45.75,44.375,46.25,46.25,47.125,44.75,48.7916666666667,51.4166666666667,45.2916666666667,44.75,47.8333333333333,46.25
"66",2005-03-07,51.0416666666667,56.5833333333333,45.8333333333333,53.875,58.1666666666667,55.3333333333333,55.9583333333333,59.8333333333333,53.625,58.0416666666667,55.4583333333333,53.0833333333333,54.4166666666667,53.2916666666667,55.8333333333333,52.625,56.5,57.0833333333333,51.75,53.4583333333333,51.7916666666667,55.9583333333333,56.125,57.125,59.5416666666667,58.1666666666667
"67",2005-03-08,42,47.125,37.375,45.3333333333333,54.3333333333333,47.9583333333333,52.125,54.3333333333333,34.875,49.9583333333333,43.0416666666667,46,42.9583333333333,42.625,44.125,50.75,44.75,54,45.5416666666667,51.9583333333333,41.9166666666667,43.7916666666667,52.8333333333333,45.3333333333333,51.125,49.4583333333333
"68",2005-03-09,41.375,35.2916666666667,33.625,37.8333333333333,40.375,35.8333333333333,38.1666666666667,40.3333333333333,31.9166666666667,38.25,36.625,38,35.0416666666667,36.7916666666667,35.625,38.9583333333333,35.9583333333333,38.375,38.5833333333333,39.4166666666667,36.3333333333333,38.0833333333333,38.4583333333333,36,40,38.8333333333333
"69",2005-03-10,38.5,38.5416666666667,39.125,42.8333333333333,45.8333333333333,39.8333333333333,41.375,45.625,36.9166666666667,42.25,40.125,43.4583333333333,38.5833333333333,42.25,38.4166666666667,44.2916666666667,39.0416666666667,43.8333333333333,42.8333333333333,44.6666666666667,42,43.3333333333333,42.9166666666667,38.125,43.75,44.125
"70",2005-03-11,44.2916666666667,46.2083333333333,38.6666666666667,47.2083333333333,52.9166666666667,48.5833333333333,50.9583333333333,52.9166666666667,37.5,50.3333333333333,43.5,46.8333333333333,42.5416666666667,43.2083333333333,42.75,52.9583333333333,43.8333333333333,51.7083333333333,45.9166666666667,51.2916666666667,43.375,43.75,50.9583333333333,48.125,51.9166666666667,49.2916666666667
"71",2005-03-12,48.5833333333333,47.0416666666667,53.625,54.3333333333333,55.9166666666667,46.4166666666667,50.625,56.4166666666667,43.375,50.5416666666667,46.5833333333333,55.4583333333333,47.375,50.5416666666667,46.9166666666667,50.2083333333333,46.8333333333333,54.5416666666667,53.875,50.6666666666667,49.9583333333333,45.75,52.9583333333333,45.8333333333333,49.9583333333333,50.8333333333333
"72",2005-03-13,56.5833333333333,48.2916666666667,56.9166666666667,63,66.875,45.625,52.5,68.3333333333333,52.4166666666667,54.6666666666667,54,65.25,55.5416666666667,54.875,51.1666666666667,52.375,54.1666666666667,64.25,60.625,54.5,55.4583333333333,53.0833333333333,55.5416666666667,43.0416666666667,52.25,57.0833333333333
"73",2005-03-14,43.9583333333333,40.2916666666667,43.7916666666667,46.4166666666667,48.0416666666667,39.8333333333333,42.1666666666667,46.0416666666667,42.125,41.7083333333333,43.2916666666667,48.0833333333333,40.3333333333333,45.375,38.4166666666667,44.5416666666667,39.7083333333333,45.1666666666667,46,43.8333333333333,43.375,43.5416666666667,43.7916666666667,38.7083333333333,42.4583333333333,42.9166666666667
"74",2005-03-15,44.5416666666667,40.9583333333333,41.6666666666667,45.2916666666667,47.875,40.6666666666667,41.5416666666667,47,43.0416666666667,42.5833333333333,43.5416666666667,45.875,40.375,44.1666666666667,40.2916666666667,42.4166666666667,42,44.4583333333333,45.75,43.8333333333333,42.1666666666667,44.5833333333333,42.7083333333333,40.875,43.0833333333333,42.25
"75",2005-03-16,45.4583333333333,37.0833333333333,37.8333333333333,41.4166666666667,43.5833333333333,38.2916666666667,40.125,43.3333333333333,37,39.7916666666667,39.5,41.0833333333333,37.875,39.625,37.2916666666667,41.9166666666667,39,43.4583333333333,42.0833333333333,43.25,39.0833333333333,40.9583333333333,41.8333333333333,39.625,41.1666666666667,40.5833333333333
"76",2005-03-17,38.4583333333333,36.3333333333333,34.1666666666667,36.1666666666667,37.75,36.7083333333333,38.4583333333333,39.125,34.7083333333333,36.5833333333333,34.9166666666667,37.125,34.75,35.8333333333333,34.2083333333333,42.2916666666667,34.8333333333333,39.3333333333333,36.4583333333333,41.2083333333333,35.25,38.9583333333333,39,37.7083333333333,37.3333333333333,36.75
